length,size,file_num,cache,BHR,OHR
1000,10485760,289,lfu,0.70911825,0.66799998
1000,10485760,289,lru,0.67731935,0.65200001
1000,10485760,290,lfu,0.32556489,0.523
1000,10485760,290,lru,0.3279269,0.51999998
1000,10485760,291,lfu,0.31959379,0.51899999
1000,10485760,291,lru,0.31840768,0.50700003
1000,10485760,292,lfu,0.43305817,0.63599998
1000,10485760,292,lru,0.41455606,0.56199998
1000,10485760,293,lfu,0.53868389,0.55500001
1000,10485760,293,lru,0.53588951,0.528
1000,10485760,294,lfu,0.4267799,0.55000001
1000,10485760,294,lru,0.42484218,0.51200002
1000,10485760,295,lfu,0.35242176,0.50300002
1000,10485760,295,lru,0.35417452,0.495
1000,10485760,296,lfu,0.39758667,0.50700003
1000,10485760,296,lru,0.3984198,0.484
1000,10485760,297,lfu,0.47358409,0.579
1000,10485760,297,lru,0.47064868,0.57099998
1000,10485760,298,lfu,0.58152992,0.63
1000,10485760,298,lru,0.57654166,0.62099999
1000,10485760,299,lfu,0.34491089,0.53399998
1000,10485760,299,lru,0.33969045,0.50599998
1000,10485760,300,lfu,0.34481138,0.55199999
1000,10485760,300,lru,0.34348768,0.523
1000,10485760,301,lfu,0.53417581,0.65200001
1000,10485760,301,lru,0.53223413,0.64600003
1000,10485760,302,lfu,0.39611983,0.55599999
1000,10485760,302,lru,0.384725,0.523
1000,10485760,303,lfu,0.64798099,0.71700001
1000,10485760,303,lru,0.63679034,0.69800001
1000,10485760,304,lfu,0.75261903,0.80299997
1000,10485760,304,lru,0.74510682,0.778
1000,10485760,305,lfu,0.44255999,0.70200002
1000,10485760,305,lru,0.43818808,0.69
1000,10485760,306,lfu,0.308983,0.64899999
1000,10485760,306,lru,0.30587977,0.63
1000,10485760,307,lfu,0.86726457,0.81199998
1000,10485760,307,lru,0.86716443,0.80699998
1000,10485760,308,lfu,0.68342191,0.60500002
1000,10485760,308,lru,0.67586017,0.57499999
1000,10485760,309,lfu,0.28956568,0.41800001
1000,10485760,309,lru,0.28519598,0.391
1000,10485760,310,lfu,0.46430263,0.50099999
1000,10485760,310,lru,0.47462246,0.50300002
1000,10485760,311,lfu,0.8944338,0.94199997
1000,10485760,311,lru,0.89344794,0.93900001
1000,10485760,312,lfu,0.35142213,0.53299999
1000,10485760,312,lru,0.34428442,0.50099999
1000,10485760,313,lfu,0.40326208,0.57099998
1000,10485760,313,lru,0.40366203,0.55599999
1000,10485760,314,lfu,0.42391258,0.54299998
1000,10485760,314,lru,0.41456801,0.50999999
1000,10485760,315,lfu,0.42905304,0.53500003
1000,10485760,315,lru,0.4317762,0.51800001
1000,10485760,316,lfu,0.41413972,0.653
1000,10485760,316,lru,0.40907678,0.63800001
1000,10485760,317,lfu,0.25384828,0.40900001
1000,10485760,317,lru,0.25293922,0.40200001
1000,10485760,318,lfu,0.33807263,0.53200001
1000,10485760,318,lru,0.33376196,0.50700003
1000,10485760,319,lfu,0.31491196,0.61299998
1000,10485760,319,lru,0.31448588,0.602
1000,10485760,320,lfu,0.41107547,0.51599997
1000,10485760,320,lru,0.41131967,0.50800002
1000,10485760,321,lfu,0.40373901,0.50099999
1000,10485760,321,lru,0.40120348,0.48500001
1000,10485760,322,lfu,0.36024353,0.56699997
1000,10485760,322,lru,0.35116914,0.523
1000,10485760,323,lfu,0.34063828,0.546
1000,10485760,323,lru,0.33548227,0.51700002
1000,10485760,324,lfu,0.43282378,0.523
1000,10485760,324,lru,0.42971849,0.509
1000,10485760,325,lfu,0.38431621,0.523
1000,10485760,325,lru,0.40512663,0.51999998
1000,10485760,326,lfu,0.3441352,0.49900001
1000,10485760,326,lru,0.34386355,0.48500001
1000,10485760,327,lfu,0.43021655,0.54100001
1000,10485760,327,lru,0.42543432,0.509
1000,10485760,328,lfu,0.37956023,0.53399998
1000,10485760,328,lru,0.37772715,0.509
1000,10485760,329,lfu,0.39280713,0.66399997
1000,10485760,329,lru,0.3888661,0.65100002
1000,10485760,330,lfu,0.31674621,0.52399999
1000,10485760,330,lru,0.31351063,0.50300002
1000,10485760,331,lfu,0.5499478,0.64200002
1000,10485760,331,lru,0.54509974,0.625
1000,10485760,332,lfu,0.27721494,0.53299999
1000,10485760,332,lru,0.27587891,0.51099998
1000,10485760,333,lfu,0.28447869,0.398
1000,10485760,333,lru,0.28314462,0.38999999
1000,10485760,334,lfu,0.97327805,0.94700003
1000,10485760,334,lru,0.97309011,0.94599998
1000,10485760,335,lfu,0.41053784,0.66500002
1000,10485760,335,lru,0.40834913,0.65399998
1000,10485760,336,lfu,0.34760818,0.51300001
1000,10485760,336,lru,0.34662127,0.49700001
1000,10485760,337,lfu,0.30610684,0.51499999
1000,10485760,337,lru,0.30591226,0.5
1000,10485760,338,lfu,0.25463346,0.41600001
1000,10485760,338,lru,0.26272509,0.403
1000,10485760,339,lfu,0.40955001,0.51899999
1000,10485760,339,lru,0.40685445,0.495
1000,10485760,340,lfu,0.4092811,0.51999998
1000,10485760,340,lru,0.40650603,0.48899999
1000,10485760,341,lfu,0.52938044,0.53600001
1000,10485760,341,lru,0.52780813,0.51099998
1000,10485760,342,lfu,0.36314979,0.495
1000,10485760,342,lru,0.39359248,0.491
1000,10485760,343,lfu,0.37849441,0.505
1000,10485760,343,lru,0.38114017,0.50300002
1000,10485760,344,lfu,0.39393103,0.52200001
1000,10485760,344,lru,0.39123386,0.50300002
1000,10485760,345,lfu,0.42233354,0.53799999
1000,10485760,345,lru,0.41677353,0.51200002
1000,10485760,346,lfu,0.40214786,0.50700003
1000,10485760,346,lru,0.39595312,0.477
1000,10485760,347,lfu,0.41557181,0.602
1000,10485760,347,lru,0.41494271,0.59399998
1000,10485760,348,lfu,0.32819965,0.47600001
1000,10485760,348,lru,0.33617347,0.477
1000,10485760,349,lfu,0.48049745,0.63999999
1000,10485760,349,lru,0.4795928,0.62099999
1000,10485760,350,lfu,0.35998797,0.50700003
1000,10485760,350,lru,0.3604576,0.493
1000,10485760,351,lfu,0.30277815,0.403
1000,10485760,351,lru,0.30170733,0.39399999
1000,10485760,352,lfu,0.4200041,0.54699999
1000,10485760,352,lru,0.4182781,0.53799999
1000,10485760,353,lfu,0.46018261,0.528
1000,10485760,353,lru,0.45881751,0.51499999
1000,10485760,354,lfu,0.42466033,0.54299998
1000,10485760,354,lru,0.42081746,0.50599998
1000,10485760,355,lfu,0.59368527,0.65100002
1000,10485760,355,lru,0.59020275,0.64499998
1000,10485760,356,lfu,0.35098225,0.47400001
1000,10485760,356,lru,0.34862128,0.46399999
1000,10485760,357,lfu,0.3303653,0.52499998
1000,10485760,357,lru,0.32722712,0.50199997
1000,10485760,358,lfu,0.35609305,0.51700002
1000,10485760,358,lru,0.35388112,0.50400001
1000,10485760,359,lfu,0.64102894,0.59600002
1000,10485760,359,lru,0.6364978,0.57300001
1000,10485760,360,lfu,0.82409662,0.87900001
1000,10485760,360,lru,0.83034545,0.884
1000,10485760,361,lfu,0.35790563,0.54699999
1000,10485760,361,lru,0.3572953,0.53799999
1000,10485760,362,lfu,0.36928648,0.51800001
1000,10485760,362,lru,0.37475929,0.50800002
1000,10485760,363,lfu,0.4293184,0.61400002
1000,10485760,363,lru,0.42654249,0.60900003
1000,10485760,364,lfu,0.35119522,0.57200003
1000,10485760,364,lru,0.35074317,0.565
1000,10485760,365,lfu,0.37458855,0.55199999
1000,10485760,365,lru,0.36868936,0.51899999
1000,10485760,366,lfu,0.40268081,0.634
1000,10485760,366,lru,0.39821512,0.62099999
1000,10485760,367,lfu,0.73207277,0.90399998
1000,10485760,367,lru,0.72481096,0.89899999
1000,10485760,368,lfu,0.32251155,0.528
1000,10485760,368,lru,0.32231808,0.51200002
1000,10485760,369,lfu,0.36567599,0.56900001
1000,10485760,369,lru,0.3625924,0.54500002
1000,10485760,370,lfu,0.43134362,0.57999998
1000,10485760,370,lru,0.42486638,0.55299997
1000,10485760,371,lfu,0.33164698,0.51800001
1000,10485760,371,lru,0.33187106,0.50999999
1000,10485760,372,lfu,0.35828045,0.542
1000,10485760,372,lru,0.35605335,0.51899999
1000,10485760,373,lfu,0.30356008,0.55800003
1000,10485760,373,lru,0.30090907,0.51599997
1000,10485760,374,lfu,0.60253334,0.667
1000,10485760,374,lru,0.59845108,0.64200002
1000,10485760,375,lfu,0.47133175,0.69700003
1000,10485760,375,lru,0.47577438,0.69700003
1000,10485760,376,lfu,0.63235468,0.57200003
1000,10485760,376,lru,0.59885007,0.55900002
1000,10485760,377,lfu,0.36606067,0.60600001
1000,10485760,377,lru,0.3649691,0.59899998
1000,10485760,378,lfu,0.26566365,0.47299999
1000,10485760,378,lru,0.26671302,0.45500001
1000,10485760,379,lfu,0.39433348,0.51999998
1000,10485760,379,lru,0.39128295,0.463
1000,10485760,380,lfu,0.31955174,0.51200002
1000,10485760,380,lru,0.31707147,0.498
1000,10485760,381,lfu,0.42213309,0.63800001
1000,10485760,381,lru,0.41962692,0.62699997
1000,10485760,382,lfu,0.3270497,0.54799998
1000,10485760,382,lru,0.32035989,0.50400001
1000,10485760,383,lfu,0.38947448,0.53899997
1000,10485760,383,lru,0.38652611,0.509
1000,10485760,384,lfu,0.33808067,0.55400002
1000,10485760,384,lru,0.33792934,0.54000002
1000,10485760,385,lfu,0.39091474,0.66100001
1000,10485760,385,lru,0.39538264,0.65600002
1000,10485760,386,lfu,0.47747442,0.61199999
1000,10485760,386,lru,0.47647458,0.60100001
1000,10485760,387,lfu,0.91742271,0.86699998
1000,10485760,387,lru,0.91681039,0.86199999
1000,10485760,388,lfu,0.35903275,0.514
1000,10485760,388,lru,0.40405416,0.52100003
1000,10485760,389,lfu,0.38635305,0.52899998
1000,10485760,389,lru,0.38312107,0.509
1000,10485760,390,lfu,0.41784069,0.57800001
1000,10485760,390,lru,0.42792979,0.528
1000,10485760,391,lfu,0.39580518,0.53399998
1000,10485760,391,lru,0.39646778,0.50599998
1000,10485760,392,lfu,0.26918545,0.417
1000,10485760,392,lru,0.27415407,0.41299999
1000,10485760,393,lfu,0.32284218,0.61799997
1000,10485760,393,lru,0.32283041,0.60500002
1000,10485760,394,lfu,0.34311956,0.52999997
1000,10485760,394,lru,0.33823428,0.505
1000,10485760,395,lfu,0.38706642,0.54000002
1000,10485760,395,lru,0.38130799,0.51499999
1000,10485760,396,lfu,0.39532962,0.60600001
1000,10485760,396,lru,0.39266965,0.59600002
1000,10485760,397,lfu,0.30207402,0.52600002
1000,10485760,397,lru,0.30104285,0.48699999
1000,10485760,398,lfu,0.38039851,0.56
1000,10485760,398,lru,0.37436274,0.52399999
1000,10485760,399,lfu,0.40047628,0.53600001
1000,10485760,399,lru,0.39605668,0.50599998
1000,10485760,400,lfu,0.6114338,0.65200001
1000,10485760,400,lru,0.67877078,0.67000002
1000,10485760,401,lfu,0.42326522,0.52399999
1000,10485760,401,lru,0.41830328,0.50199997
1000,10485760,402,lfu,0.40044391,0.53799999
1000,10485760,402,lru,0.39835581,0.52200001
1000,10485760,403,lfu,0.29603758,0.53799999
1000,10485760,403,lru,0.29159081,0.51300001
1000,10485760,404,lfu,0.65279716,0.77700001
1000,10485760,404,lru,0.65019679,0.77499998
1000,10485760,405,lfu,0.30373031,0.55699998
1000,10485760,405,lru,0.30000132,0.52200001
1000,10485760,406,lfu,0.40075707,0.52399999
1000,10485760,406,lru,0.39757848,0.50199997
1000,10485760,407,lfu,0.30553797,0.53299999
1000,10485760,407,lru,0.30488247,0.50300002
1000,10485760,408,lfu,0.34800634,0.52499998
1000,10485760,408,lru,0.34568933,0.50599998
1000,10485760,409,lfu,0.51113969,0.722
1000,10485760,409,lru,0.50930083,0.71200001
1000,10485760,410,lfu,0.32554263,0.477
1000,10485760,410,lru,0.32765913,0.461
1000,10485760,411,lfu,0.35036355,0.61900002
1000,10485760,411,lru,0.34819034,0.60500002
1000,10485760,412,lfu,0.3509405,0.63200003
1000,10485760,412,lru,0.35459435,0.62400001
1000,10485760,413,lfu,0.36691058,0.54699999
1000,10485760,413,lru,0.36309275,0.50999999
1000,10485760,414,lfu,0.38407466,0.537
1000,10485760,414,lru,0.38017857,0.51599997
1000,10485760,415,lfu,0.35190663,0.64600003
1000,10485760,415,lru,0.35058108,0.64099997
1000,10485760,416,lfu,0.54879004,0.76099998
1000,10485760,416,lru,0.5462932,0.75199997
1000,10485760,417,lfu,0.391606,0.52499998
1000,10485760,417,lru,0.39012572,0.50099999
1000,10485760,418,lfu,0.51343864,0.59799999
1000,10485760,418,lru,0.5071857,0.59299999
1000,10485760,419,lfu,0.29574725,0.61500001
1000,10485760,419,lru,0.29365087,0.60900003
1000,10485760,420,lfu,0.37615633,0.52700001
1000,10485760,420,lru,0.37558806,0.51200002
1000,10485760,421,lfu,0.85505855,0.75599998
1000,10485760,421,lru,0.84708518,0.70499998
1000,10485760,422,lfu,0.43590441,0.713
1000,10485760,422,lru,0.4342289,0.70499998
1000,10485760,423,lfu,0.47832733,0.58399999
1000,10485760,423,lru,0.45872641,0.57499999
1000,10485760,424,lfu,0.36820972,0.565
1000,10485760,424,lru,0.36320439,0.55599999
1000,10485760,425,lfu,0.36828062,0.51499999
1000,10485760,425,lru,0.36871979,0.49599999
1000,10485760,426,lfu,0.83834124,0.84399998
1000,10485760,426,lru,0.78341955,0.83399999
1000,10485760,427,lfu,0.69160706,0.755
1000,10485760,427,lru,0.68855929,0.74000001
1000,10485760,428,lfu,0.47251371,0.50599998
1000,10485760,428,lru,0.47078481,0.50300002
1000,10485760,429,lfu,0.30509877,0.61000001
1000,10485760,429,lru,0.30080375,0.57099998
1000,10485760,430,lfu,0.56354684,0.741
1000,10485760,430,lru,0.5647338,0.72899997
1000,10485760,431,lfu,0.31924865,0.49700001
1000,10485760,431,lru,0.32107988,0.47999999
1000,10485760,432,lfu,0.90454608,0.92799997
1000,10485760,432,lru,0.90454608,0.92799997
1000,10485760,433,lfu,0.3726874,0.59399998
1000,10485760,433,lru,0.37298366,0.58999997
1000,10485760,434,lfu,0.37246931,0.55500001
1000,10485760,434,lru,0.36417267,0.51700002
1000,10485760,435,lfu,0.79007024,0.88200003
1000,10485760,435,lru,0.78847593,0.87599999
1000,10485760,436,lfu,0.46942446,0.60500002
1000,10485760,436,lru,0.47084066,0.58700001
1000,10485760,437,lfu,0.42607838,0.60399997
1000,10485760,437,lru,0.42390993,0.59200001
1000,10485760,438,lfu,0.79523003,0.83999997
1000,10485760,438,lru,0.78602421,0.81900001
1000,10485760,439,lfu,0.38828814,0.51899999
1000,10485760,439,lru,0.38651353,0.50400001
1000,10485760,440,lfu,0.41947836,0.53399998
1000,10485760,440,lru,0.41200379,0.50599998
1000,10485760,441,lfu,0.51283652,0.65499997
1000,10485760,441,lru,0.51064253,0.63999999
1000,10485760,442,lfu,0.41167688,0.537
1000,10485760,442,lru,0.40618739,0.51099998
1000,10485760,443,lfu,0.49592128,0.77100003
1000,10485760,443,lru,0.49088523,0.76200002
1000,10485760,444,lfu,0.32236874,0.51599997
1000,10485760,444,lru,0.32084775,0.50400001
1000,10485760,445,lfu,0.3957552,0.70099998
1000,10485760,445,lru,0.40006843,0.69400001
1000,10485760,446,lfu,0.50553441,0.64899999
1000,10485760,446,lru,0.50713038,0.63999999
1000,10485760,447,lfu,0.54618245,0.653
1000,10485760,447,lru,0.5450865,0.64300001
1000,10485760,448,lfu,0.39801443,0.546
1000,10485760,448,lru,0.39579448,0.51899999
1000,10485760,449,lfu,0.38185549,0.574
1000,10485760,449,lru,0.37364766,0.542
1000,10485760,450,lfu,0.47611931,0.565
1000,10485760,450,lru,0.47563893,0.54900002
1000,10485760,451,lfu,0.43234736,0.57599998
1000,10485760,451,lru,0.43474868,0.55800003
1000,10485760,452,lfu,0.80011147,0.85000002
1000,10485760,452,lru,0.8000493,0.85100001
1000,10485760,453,lfu,0.53003126,0.64600003
1000,10485760,453,lru,0.53230017,0.63599998
1000,10485760,454,lfu,0.53530538,0.68400002
1000,10485760,454,lru,0.51548606,0.65799999
1000,10485760,455,lfu,0.35031536,0.54000002
1000,10485760,455,lru,0.35037124,0.51599997
1000,10485760,456,lfu,0.44614226,0.56
1000,10485760,456,lru,0.44175455,0.52100003
1000,10485760,457,lfu,0.34019479,0.588
1000,10485760,457,lru,0.33574095,0.55500001
1000,10485760,458,lfu,0.32719082,0.54400003
1000,10485760,458,lru,0.32215211,0.51499999
1000,10485760,459,lfu,0.30796322,0.62599999
1000,10485760,459,lru,0.30895534,0.61699998
1000,10485760,460,lfu,0.34021297,0.58499998
1000,10485760,460,lru,0.34936208,0.58899999
1000,10485760,461,lfu,0.33593163,0.55199999
1000,10485760,461,lru,0.34265128,0.54500002
1000,10485760,462,lfu,0.40744248,0.51300001
1000,10485760,462,lru,0.40447733,0.49399999
1000,10485760,463,lfu,0.41904923,0.54000002
1000,10485760,463,lru,0.41424742,0.51700002
1000,10485760,464,lfu,0.39203113,0.54400003
1000,10485760,464,lru,0.39132011,0.50599998
1000,10485760,465,lfu,0.44082183,0.55299997
1000,10485760,465,lru,0.43423244,0.52399999
1000,10485760,466,lfu,0.4178395,0.52899998
1000,10485760,466,lru,0.41698858,0.51999998
1000,10485760,467,lfu,0.29902542,0.461
1000,10485760,467,lru,0.30207011,0.45300001
1000,10485760,468,lfu,0.387339,0.60100001
1000,10485760,468,lru,0.37904525,0.56900001
1000,10485760,469,lfu,0.89776117,0.83099997
1000,10485760,469,lru,0.89691043,0.83200002
1000,10485760,470,lfu,0.42827761,0.495
1000,10485760,470,lru,0.4324443,0.491
1000,10485760,471,lfu,0.34709767,0.53500003
1000,10485760,471,lru,0.34870815,0.51599997
1000,10485760,472,lfu,0.40775442,0.602
1000,10485760,472,lru,0.41170177,0.59200001
1000,10485760,473,lfu,0.33947527,0.55599999
1000,10485760,473,lru,0.33605483,0.54299998
1000,10485760,474,lfu,0.47482538,0.75400001
1000,10485760,474,lru,0.47233558,0.74900001
1000,10485760,475,lfu,0.63408166,0.80299997
1000,10485760,475,lru,0.63298815,0.79100001
1000,10485760,476,lfu,0.39980829,0.546
1000,10485760,476,lru,0.39822981,0.514
1000,10485760,477,lfu,0.45730188,0.61000001
1000,10485760,477,lru,0.45737123,0.60600001
1000,10485760,478,lfu,0.44124615,0.53200001
1000,10485760,478,lru,0.43833303,0.51899999
1000,10485760,479,lfu,0.57087082,0.83899999
1000,10485760,479,lru,0.57488608,0.83600003
1000,10485760,480,lfu,0.48778513,0.54500002
1000,10485760,480,lru,0.48372924,0.51899999
1000,10485760,481,lfu,0.42373833,0.51499999
1000,10485760,481,lru,0.42047417,0.49599999
1000,10485760,482,lfu,0.58601922,0.71499997
1000,10485760,482,lru,0.57084095,0.69300002
1000,10485760,483,lfu,0.43297106,0.62599999
1000,10485760,483,lru,0.43223971,0.61500001
1000,10485760,484,lfu,0.54421449,0.69599998
1000,10485760,484,lru,0.530976,0.67500001
1000,10485760,485,lfu,0.39894256,0.51099998
1000,10485760,485,lru,0.39617079,0.49399999
1000,10485760,486,lfu,0.51021129,0.56400001
1000,10485760,486,lru,0.50248253,0.542
1000,10485760,487,lfu,0.40223682,0.52200001
1000,10485760,487,lru,0.402751,0.5
1000,10485760,488,lfu,0.46198472,0.55400002
1000,10485760,488,lru,0.45332006,0.51700002
1000,10485760,489,lfu,0.33224875,0.58700001
1000,10485760,489,lru,0.33115748,0.57999998
1000,10485760,490,lfu,0.59821486,0.60500002
1000,10485760,490,lru,0.5597102,0.583
1000,10485760,491,lfu,0.61266327,0.67500001
1000,10485760,491,lru,0.61167294,0.67799997
1000,10485760,492,lfu,0.37202853,0.53200001
1000,10485760,492,lru,0.37357619,0.52100003
1000,10485760,493,lfu,0.33943778,0.42199999
1000,10485760,493,lru,0.33594763,0.41
1000,10485760,494,lfu,0.47992337,0.54400003
1000,10485760,494,lru,0.47543734,0.51800001
1000,10485760,495,lfu,0.61295772,0.625
1000,10485760,495,lru,0.61352724,0.61699998
1000,10485760,496,lfu,0.29407632,0.56699997
1000,10485760,496,lru,0.29423663,0.54900002
1000,10485760,497,lfu,0.56846792,0.815
1000,10485760,497,lru,0.56422848,0.79299998
1000,10485760,498,lfu,0.31877741,0.43599999
1000,10485760,498,lru,0.31209072,0.398
1000,10485760,499,lfu,0.34693402,0.53299999
1000,10485760,499,lru,0.34452143,0.50800002
1000,10485760,500,lfu,0.35999298,0.55400002
1000,10485760,500,lru,0.35777813,0.54100001
1000,10485760,501,lfu,0.34132454,0.55699998
1000,10485760,501,lru,0.33817178,0.52399999
1000,10485760,502,lfu,0.4099969,0.574
1000,10485760,502,lru,0.39776558,0.52600002
1000,10485760,503,lfu,0.54478127,0.73000002
1000,10485760,503,lru,0.54087079,0.71399999
1000,10485760,504,lfu,0.41689643,0.59799999
1000,10485760,504,lru,0.4093262,0.57499999
1000,10485760,505,lfu,0.42987913,0.65799999
1000,10485760,505,lru,0.43395561,0.65899998
1000,10485760,506,lfu,0.41516766,0.648
1000,10485760,506,lru,0.41326955,0.63300002
1000,10485760,507,lfu,0.59490234,0.787
1000,10485760,507,lru,0.58347368,0.77200001
1000,10485760,508,lfu,0.4565722,0.61299998
1000,10485760,508,lru,0.45438004,0.597
1000,10485760,509,lfu,0.33764809,0.493
1000,10485760,509,lru,0.3410342,0.48899999
1000,10485760,510,lfu,0.8776139,0.91900003
1000,10485760,510,lru,0.87727296,0.91600001
1000,10485760,511,lfu,0.47708032,0.59299999
1000,10485760,511,lru,0.47786966,0.58700001
1000,10485760,512,lfu,0.35369173,0.56
1000,10485760,512,lru,0.34598419,0.514
1000,10485760,513,lfu,0.36395445,0.52399999
1000,10485760,513,lru,0.36177629,0.50800002
1000,10485760,514,lfu,0.56269306,0.72899997
1000,10485760,514,lru,0.56097931,0.72399998
1000,10485760,515,lfu,0.52381176,0.62099999
1000,10485760,515,lru,0.52005708,0.60500002
1000,10485760,516,lfu,0.63247532,0.676
1000,10485760,516,lru,0.62940818,0.66299999
1000,10485760,517,lfu,0.53343427,0.62099999
1000,10485760,517,lru,0.50946355,0.60600001
1000,10485760,518,lfu,0.63811487,0.602
1000,10485760,518,lru,0.6068846,0.57200003
1000,10485760,519,lfu,0.68806666,0.79500002
1000,10485760,519,lru,0.68935812,0.78899997
1000,10485760,520,lfu,0.34186953,0.597
1000,10485760,520,lru,0.35144958,0.58600003
1000,10485760,521,lfu,0.52730101,0.65499997
1000,10485760,521,lru,0.52046031,0.61299998
1000,10485760,522,lfu,0.54637486,0.56699997
1000,10485760,522,lru,0.54727715,0.55900002
1000,10485760,523,lfu,0.38045618,0.523
1000,10485760,523,lru,0.37842807,0.50099999
1000,10485760,524,lfu,0.69833869,0.69700003
1000,10485760,524,lru,0.7028634,0.685
1000,10485760,525,lfu,0.4902935,0.662
1000,10485760,525,lru,0.49312267,0.66100001
1000,10485760,526,lfu,0.38083795,0.61299998
1000,10485760,526,lru,0.37922063,0.60100001
1000,10485760,527,lfu,0.46525049,0.79500002
